@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {0, 1, 2}
@ATTRIBUTE internal {0, 1, 2}
@ATTRIBUTE base_bin1 NUMERIC
@ATTRIBUTE base_bin2 NUMERIC
@ATTRIBUTE base_bin3 NUMERIC
@ATTRIBUTE base_bin4 NUMERIC
@ATTRIBUTE base_bin5 NUMERIC
@ATTRIBUTE base_bin6 NUMERIC
@ATTRIBUTE base_bin7 NUMERIC
@ATTRIBUTE base_bin8 NUMERIC
@ATTRIBUTE base_bin9 NUMERIC
@ATTRIBUTE base_bin10 NUMERIC
@ATTRIBUTE target_bin1 NUMERIC
@ATTRIBUTE target_bin2 NUMERIC
@ATTRIBUTE target_bin3 NUMERIC
@ATTRIBUTE target_bin4 NUMERIC
@ATTRIBUTE target_bin5 NUMERIC
@ATTRIBUTE target_bin6 NUMERIC
@ATTRIBUTE target_bin7 NUMERIC
@ATTRIBUTE target_bin8 NUMERIC
@ATTRIBUTE target_bin9 NUMERIC
@ATTRIBUTE target_bin10 NUMERIC

@DATA
http://wwatana.be/mobile/mobile/201701/01/1.html,149.0,P,0.0,216.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/149.png,results/iphone8plus/149.png,35.0,35.0,1236.0,1136.0,120.0,100.0,284.0,323.0,20.0,20.0,707.0,667.0,2727549.0,33154.2,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5]/p[6],/body[2]/div[5]/div[1]/div[1]/div[5]/p[6],/body[2]/div[5]/div[1]/div[1]/div[5]/p[6],0.8,35.0,35.0,1126.0,1046.0,35.0,35.0,1366.0,1246.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,148.0,P,0.0,163.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/148.png,results/iphone8plus/148.png,35.0,35.0,1126.0,1046.0,100.0,80.0,284.0,323.0,20.0,20.0,707.0,667.0,2217409.0,22837.2,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5]/p[5],/body[2]/div[5]/div[1]/div[1]/div[5]/p[5],/body[2]/div[5]/div[1]/div[1]/div[5]/p[5],0.9,35.0,35.0,976.0,896.0,35.0,35.0,1236.0,1136.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,147.0,P,0.0,276.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/147.png,results/iphone8plus/147.png,35.0,35.0,976.0,896.0,140.0,140.0,284.0,323.0,20.0,20.0,707.0,667.0,2421776.0,51084.3,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5]/p[4],/body[2]/div[5]/div[1]/div[1]/div[5]/p[4],/body[2]/div[5]/div[1]/div[1]/div[5]/p[4],0.8,35.0,35.0,866.0,806.0,35.0,35.0,1126.0,1046.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,146.0,P,0.0,183.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/146.png,results/iphone8plus/146.png,35.0,35.0,866.0,806.0,100.0,80.0,284.0,323.0,20.0,20.0,707.0,667.0,2364516.0,25651.7,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5]/p[3],/body[2]/div[5]/div[1]/div[1]/div[5]/p[3],/body[2]/div[5]/div[1]/div[1]/div[5]/p[3],0.9,35.0,35.0,776.0,736.0,35.0,35.0,976.0,896.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,145.0,P,0.0,128.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/145.png,results/iphone8plus/145.png,35.0,35.0,776.0,736.0,80.0,60.0,284.0,323.0,20.0,20.0,707.0,667.0,1828315.0,23394.6,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5]/p[2],/body[2]/div[5]/div[1]/div[1]/div[5]/p[2],/body[2]/div[5]/div[1]/div[1]/div[5]/p[2],0.9,35.0,35.0,726.0,686.0,35.0,35.0,866.0,806.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,144.0,H1,0.0,12.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/144.png,results/iphone8plus/144.png,35.0,35.0,726.0,686.0,40.0,40.0,284.0,323.0,20.0,20.0,707.0,667.0,1183878.0,22552.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],0.6,20.0,20.0,249.0,249.0,35.0,35.0,776.0,736.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,252,3,0,0,0,0,0,0,0,1,254,0,1,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,143.0,DIV,9.0,1247.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,707.0,667.0,758.0,678.0,335.0,374.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[5],/body[2]/div[5]/div[1]/div[1]/div[5],/body[2]/div[5]/div[1]/div[1]/div[5],0.0,20.0,20.0,249.0,249.0,20.0,20.0,1485.0,1365.0,8.0,8.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,142.0,P,0.0,189.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/142.png,results/iphone8plus/142.png,35.0,35.0,558.0,538.0,110.0,90.0,284.0,323.0,20.0,20.0,249.0,249.0,2662567.0,26022.7,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/p[6],/body[2]/div[5]/div[1]/div[1]/div[4]/p[6],/body[2]/div[5]/div[1]/div[1]/div[4]/p[6],0.5,35.0,35.0,538.0,518.0,20.0,20.0,707.0,667.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,141.0,A,0.0,16.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/141.png,results/iphone8plus/141.png,35.0,35.0,537.0,517.0,22.0,22.0,146.0,146.0,35.0,35.0,538.0,518.0,82172.0,3317.1,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/h4[5]/a[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[5]/a[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[5]/a[1],1.0,35.0,35.0,418.0,418.0,35.0,35.0,558.0,538.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,252,2,1,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,140.0,H4,1.0,46.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,35.0,35.0,538.0,518.0,20.0,20.0,284.0,323.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/h4[5],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[5],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[5],0.0,35.0,35.0,418.0,418.0,35.0,35.0,558.0,538.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,139.0,P,0.0,186.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/139.png,results/iphone8plus/139.png,35.0,35.0,418.0,418.0,110.0,90.0,284.0,323.0,20.0,20.0,249.0,249.0,2669516.0,25952.7,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/p[4],/body[2]/div[5]/div[1]/div[1]/div[4]/p[4],/body[2]/div[5]/div[1]/div[1]/div[4]/p[4],0.6,35.0,35.0,398.0,398.0,35.0,35.0,538.0,518.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,138.0,A,0.0,15.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/138.png,results/iphone8plus/138.png,35.0,35.0,397.0,397.0,22.0,22.0,147.0,147.0,35.0,35.0,398.0,398.0,63458.0,3466.5,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/h4[3]/a[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[3]/a[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[3]/a[1],1.0,35.0,35.0,278.0,278.0,35.0,35.0,418.0,418.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,252,3,0,0,0,0,0,0,0,1,254,1,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,137.0,H4,1.0,45.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,35.0,35.0,398.0,398.0,20.0,20.0,284.0,323.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/h4[3],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[3],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[3],0.0,35.0,35.0,278.0,278.0,35.0,35.0,418.0,418.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,136.0,P,0.0,189.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/136.png,results/iphone8plus/136.png,35.0,35.0,278.0,278.0,110.0,110.0,284.0,323.0,20.0,20.0,249.0,249.0,1773430.0,33019.1,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/p[2],/body[2]/div[5]/div[1]/div[1]/div[4]/p[2],/body[2]/div[5]/div[1]/div[1]/div[4]/p[2],0.5,35.0,35.0,258.0,258.0,35.0,35.0,398.0,398.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,135.0,A,0.0,16.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/135.png,results/iphone8plus/135.png,35.0,35.0,257.0,257.0,22.0,22.0,141.0,141.0,35.0,35.0,258.0,258.0,68738.0,5116.6,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/h4[1]/a[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[1]/a[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[1]/a[1],1.0,0.0,0.0,0.0,0.0,35.0,35.0,278.0,278.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,252,2,1,0,0,0,0,0,0,1,253,2,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,134.0,H4,1.0,46.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,35.0,35.0,258.0,258.0,20.0,20.0,284.0,323.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4]/h4[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[1],/body[2]/div[5]/div[1]/div[1]/div[4]/h4[1],0.0,0.0,0.0,0.0,0.0,35.0,35.0,278.0,278.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,133.0,DIV,9.0,795.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,249.0,249.0,438.0,398.0,335.0,374.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1]/div[4],/body[2]/div[5]/div[1]/div[1]/div[4],/body[2]/div[5]/div[1]/div[1]/div[4],0.0,0.0,0.0,0.0,0.0,20.0,20.0,707.0,667.0,7.0,7.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,114.0,DIV,38.0,3437.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,249.0,249.0,1216.0,1096.0,335.0,374.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/div[1],/body[2]/div[5]/div[1]/div[1],/body[2]/div[5]/div[1]/div[1],0.0,0.0,0.0,0.0,0.0,20.0,20.0,1485.0,1365.0,6.0,6.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,113.0,DIV,78.0,5575.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,249.0,249.0,2090.0,1970.0,335.0,374.0,20.0,20.0,249.0,249.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1],/body[2]/div[5]/div[1],/body[2]/div[5]/div[1],0.0,0.0,0.0,0.0,0.0,20.0,20.0,2344.0,2224.0,2.0,2.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,112.0,DIV,79.0,5609.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,249.0,249.0,2090.0,1970.0,335.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5],/body[2]/div[5],/body[2]/div[5],0.0,0.0,0.0,0.0,0.0,20.0,20.0,2344.0,2224.0,2.0,2.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,98.0,H1,0.0,8.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/98.png,results/iphone8plus/98.png,20.0,20.0,101.0,101.0,163.0,163.0,335.0,374.0,20.0,20.0,71.0,71.0,2174680.0,70828.2,750.0,1242.0,375.0,414.0,/body[2]/header[3]/div[2]/h1[1],/body[2]/header[3]/div[2]/h1[1],/body[2]/header[3]/div[2]/h1[1],1.0,60.0,60.0,85.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,97.0,DIV,2.0,99.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,71.0,71.0,193.0,193.0,335.0,374.0,20.0,20.0,71.0,71.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/header[3]/div[2],/body[2]/header[3]/div[2],/body[2]/header[3]/div[2],0.0,60.0,60.0,85.0,85.0,0.0,0.0,0.0,0.0,3.0,3.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,96.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/96.png,results/iphone8plus/96.png,60.0,60.0,90.0,90.0,120.0,120.0,120.0,120.0,60.0,60.0,85.0,85.0,150583.0,17601.8,750.0,1242.0,375.0,414.0,/body[2]/header[3]/figure[1]/img[1],/body[2]/header[3]/figure[1]/img[1],/body[2]/header[3]/figure[1]/img[1],1.0,0.0,0.0,0.0,0.0,20.0,20.0,71.0,71.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,95.0,FIGURE,1.0,41.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,60.0,60.0,85.0,85.0,125.0,125.0,120.0,120.0,20.0,20.0,71.0,71.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/header[3]/figure[1],/body[2]/header[3]/figure[1],/body[2]/header[3]/figure[1],0.0,0.0,0.0,0.0,0.0,20.0,20.0,71.0,71.0,2.0,2.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,94.0,HEADER,5.0,208.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,71.0,71.0,173.0,173.0,335.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/header[3],/body[2]/header[3],/body[2]/header[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,93.0,BUTTON,0.0,6.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/93.png,results/iphone8plus/93.png,190.0,190.0,417.0,417.0,30.0,30.0,65.0,65.0,20.0,20.0,417.0,417.0,106414.0,1066.1,750.0,1242.0,375.0,414.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/button[2],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/button[2],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/button[2],1.0,20.0,20.0,417.0,417.0,20.0,20.0,71.0,71.0,1.0,1.0,Helvetica,Helvetica,0,1,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,92.0,INPUT,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/92.png,results/iphone8plus/92.png,20.0,20.0,417.0,417.0,26.0,26.0,171.0,171.0,20.0,20.0,417.0,417.0,189697.0,2420.5,750.0,1242.0,375.0,414.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/input[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/input[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/input[1],1.0,0.0,0.0,0.0,0.0,190.0,190.0,417.0,417.0,0.0,0.0,Helvetica,Helvetica,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,91.0,DIV,2.0,154.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,20.0,20.0,417.0,417.0,30.0,30.0,335.0,374.0,5.0,5.0,406.0,406.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1],0.0,0.0,0.0,0.0,0.0,20.0,20.0,71.0,71.0,3.0,3.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,90.0,FORM,3.0,194.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,5.0,5.0,406.0,406.0,57.0,57.0,365.0,404.0,5.0,5.0,38.0,38.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11],0.0,0.0,0.0,0.0,0.0,20.0,20.0,71.0,71.0,2.0,2.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,85.0,A,0.0,12.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/85.png,results/iphone8plus/85.png,5.0,5.0,358.0,358.0,38.0,38.0,365.0,404.0,5.0,5.0,358.0,358.0,489253.0,8219.7,750.0,1242.0,375.0,414.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/li[9]/a[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/li[9]/a[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/li[9]/a[1],0.9,5.0,5.0,318.0,318.0,0.0,0.0,0.0,0.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,84.0,LI,1.0,39.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,5.0,5.0,358.0,358.0,38.0,38.0,365.0,404.0,5.0,5.0,38.0,38.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/li[9],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/li[9],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/li[9],0.0,5.0,5.0,318.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
